inds,V1,V2,V3
466,1.1845957,1.421996521,1.256524122
467,2.540965389,3.720602908,6.69972174
467,1.662382929,1.243030205,3.101931803
467,1.888682734,2.862930674,5.029118744
468,6.234055342,4.685666714,5.730002248
468,1.320393211,1.012515636,1.180806963
468,5.610365436,3.156088165,5.090428906
469,3.88791239,3.478419924,3.009306633
469,3.648066793,3.408102272,4.156414872
469,3.777075455,5.205580541,4.203473388
470,2.105882544,1.039186742,1.538987954
470,2.270524245,0.998481941,1.614929999
470,1.369530893,0.55995936,1.031626146
471,3.42238945,4.408862085,4.00867016
471,9.898710009,8.516272184,10.17053408
471,2.834117323,3.645071214,3.326175234
472,0.633855634,0.72434277,1.087654174
472,2.758277058,2.850204107,3.106726425
472,2.722879115,3.543005586,4.374798231
473,0.882264815,2.094535787,2.725172229
473,0.791752425,1.044700608,2.24280907
473,2.09126242,2.577417586,3.335781895
474,4.930342948,11.5513447,11.94153966
474,2.293330268,3.915274238,3.865032439
474,1.035911321,2.050609493,2.057505463
475,3.70341978,4.331751543,2.345770999
475,2.306066064,3.850079749,3.29532412
475,2.540740849,3.991999389,3.307678279
476,2.009676624,3.018138751,4.677125392
476,1.720322168,3.170300837,5.168020109
476,2.050395881,3.098908233,5.826043222
477,1.329806383,1.659404956,1.312786257
477,2.354939816,2.597674458,2.81234039
477,2.455425553,4.02095944,3.511150131
478,2.238482829,2.197526233,1.860087899
478,2.234975757,2.758830789,2.406596342
478,3.43662359,4.550684621,3.419679907
479,1.09979968,3.744158616,4.901678791
479,2.374274776,2.28008547,3.443857434
479,1.439111818,2.524999146,3.340641448
480,1.721281298,2.247565893,1.959203418
480,2.87648699,3.611124743,3.856300535
480,4.9153545,8.004016394,7.858992999
481,2.119242351,3.704224935,4.076934692
481,2.526752496,4.484590296,4.333202595
481,2.769628038,4.81393996,3.926453732
482,1.441537442,2.544476695,4.626211166
482,2.02418594,2.932838753,5.268681562
482,2.486519032,3.70477766,5.697076796
483,2.346489118,3.462719305,3.791149216
483,2.975840344,3.276710056,3.541743997
483,2.110970646,2.939906608,3.016779348
484,1.56589545,6.068130564,5.770462895
484,1.819755213,3.394663933,3.80629402
484,2.003099802,4.116549616,3.387792737
485,2.563850706,3.438759972,5.465099969
485,1.459481945,1.680771655,3.564237259
485,2.428665548,2.508840332,4.242296661
486,1.637710544,2.297449168,2.834147743
486,2.012807409,3.880925557,4.639217788
486,1.774989488,2.780313998,3.055534179
487,1.241692534,1.025182745,1.163912742
487,1.338118767,1.557498267,2.526569043
487,2.910118949,3.156767138,3.863447311
488,2.794314139,3.010615418,6.48349796
488,1.234486834,1.980005167,3.836609479
488,1.475852957,1.923067314,3.842159621
489,1.260996484,1.482244379,1.984556355
489,0.428184643,0.515546343,0.547651718
489,0.834052193,0.792120423,1.036953154
490,3.151515743,3.428995761,2.883757892
490,2.342716335,2.341515745,1.797363571
490,1.758206366,2.653340327,1.981391183
491,3.929847064,2.354627255,2.604926005
491,2.604229296,2.300568674,1.500625654
491,2.639321098,2.191507795,1.880051736
492,2.825609096,6.0592658,11.90186428
492,1.266245114,3.630800377,8.727960954
492,2.991172556,3.972985244,10.2338481
493,1.161943643,1.737496402,3.246336064
493,0.979673008,1.263430746,1.371846349
493,2.045303542,2.731503046,3.388934908
494,0.755067981,1.097114605,2.247263426
494,0.398480948,0.40819773,0.96000259
494,0.369721878,0.350044621,0.784749036
495,3.318027441,2.793928479,6.56363354
495,1.784735572,1.259215071,3.470247193
495,0.697103089,0.514260578,1.525934899
496,2.753314108,3.810721821,3.822420602
496,0.920629993,0.997055368,1.612564526
496,0.536026695,0.716152306,0.954126621
497,1.23190056,1.364703562,1.588240058
497,1.222528066,1.636274609,1.811938732
497,1.206089962,1.717634452,1.978416508
498,1.211005893,1.828567313,2.883174548
498,0.893501119,1.133848637,2.249365934
498,0.99700286,1.309658063,2.332782027
499,5.615602673,4.11140569,4.678794054
499,6.557393962,3.609695633,5.938539625
499,3.694069996,2.748788698,3.662134365
500,1.025741457,1.784562787,1.341231513
500,2.110983063,4.452803602,3.04372831
500,0.728622641,1.210092014,1.014976367
501,3.165283044,7.933088311,9.952251137
501,3.026465187,5.462433327,7.502386621
501,1.03193547,1.387001726,2.09479705
502,2.061910922,5.910041944,7.341910027
502,4.394972182,9.047018022,10.148469
502,4.415933257,9.318208225,11.52758412
503,3.905463435,1.943918961,5.241594016
503,1.236285443,0.998877936,1.991964274
503,2.474897446,2.943299567,4.207975824
504,3.137472584,4.768788294,3.914776657
504,2.605840955,2.15111964,2.378099188
504,2.872972054,3.250331366,3.574708548
505,0.607799833,1.713642201,2.535634512
505,1.951149095,2.736540626,5.776232246
505,1.385003142,1.509611273,3.247543061
506,2.825519935,4.322666569,6.918727249
506,2.936160763,3.21392871,5.253093496
506,3.057840286,3.765559176,5.37667436
507,2.885749269,2.57262161,2.88072895
507,3.72239547,3.314611216,3.373477087
507,6.883547039,8.716105709,8.829147556
508,2.518036601,7.316054381,6.933869134
508,0.951716893,3.235610104,3.761656879
508,1.108943007,2.504237708,2.644492809
509,2.531728035,3.193540108,3.660393376
509,2.356717315,2.776392089,3.259859314
509,1.11541846,1.873792773,1.952707585
510,6.861843136,10.75629164,11.95113374
510,3.107724515,3.966053848,4.008542322
510,3.640271497,5.012800981,6.50841027
511,3.244747298,5.317171912,3.766269478
511,1.287201295,2.580720084,2.146056972
511,1.095188753,3.728156397,2.923814699
512,2.140161869,1.362492194,3.426667114
512,1.595535975,1.149296266,1.627417721
512,1.929096882,1.364344607,2.382613121
513,1.410534542,1.645850647,2.547867694
513,2.764202053,3.102071482,4.019133973
513,1.411810792,1.952493448,2.741434144
514,2.22056319,2.335717425,2.280948648
514,1.256585856,1.697750576,1.408403851
514,1.745116686,2.510882679,2.222407746
515,1.841253344,2.452477267,3.502630706
515,1.401918176,2.305949513,3.653302072
515,1.648964721,2.531293076,3.122615015
516,3.105350287,1.784122661,2.747465242
516,1.82085956,1.174494515,1.56723401
516,2.782846394,1.690059239,3.421300424
517,3.884980087,4.881111396,2.632817953
517,0.995853563,1.492690304,1.339759133
517,2.286007692,2.498385685,2.625894761
518,1.717102581,2.185794109,1.861650448
518,2.799183474,3.57253495,3.265372416
518,1.656286787,2.149060317,1.927562051
519,1.623628248,2.335650302,2.996507288
519,2.002711193,1.551796645,1.963514098
519,1.615112305,1.576040991,1.999500336
520,1.415589835,3.460499178,3.935421487
520,3.144631593,3.309090432,4.801369919
520,2.850833379,3.402146213,4.819080059
521,2.864546006,3.537235245,4.075888002
521,3.821557306,6.5289398,7.547593011
521,4.08869108,5.728720863,6.677284208
522,1.758620737,1.298587854,3.305084676
522,0.787137572,0.440651633,1.449212269
522,0.784933976,0.741709766,2.111567985
523,3.488525756,3.574132793,1.874183161
523,3.221413533,3.266464247,2.239895465
523,3.558906307,3.876403831,2.030446811
524,2.781399796,2.537796055,4.700739498
524,2.74999398,2.513035515,4.171122679
524,1.658215013,1.255190525,1.877983885
525,0.810390495,0.816375959,1.73269626
525,1.654238018,1.221702786,2.892287604
525,0.737671854,0.90907065,1.80618209
526,0.890921424,1.24868136,1.618235633
526,0.444610574,0.744572643,1.111789189
526,1.63162891,2.259527745,2.956317594
527,1.106931896,2.123613787,2.775088314
527,2.828999879,4.468918276,6.013998883
527,2.060186696,3.788421423,4.86334577
528,1.375291274,2.207316736,2.523233516
528,1.30113344,1.987958243,2.277529602
528,1.562668586,1.656327296,2.160872316
529,0.53129315,1.432559329,1.871995
529,0.595636123,1.888885224,2.425549474
529,1.062419643,3.275864417,4.063038597
530,1.436232909,1.275645818,2.867300115
530,2.886967911,1.638173157,4.952447629
530,4.369316513,3.362611686,8.459073845
531,1.132622707,1.794136943,2.588908501
531,2.060554129,4.264190783,5.119985958
531,0.677663036,0.817636649,1.169771258
532,1.548748676,1.124927533,3.363891721
532,2.108201921,3.339150873,5.992622173
532,1.185767271,3.037460259,4.860530108
533,3.317582254,3.762645495,5.954124276
533,3.858857702,4.066244302,6.185373363
533,1.983493785,2.097676511,2.935475526
534,1.922218013,2.276686125,1.984021165
534,0.979234608,0.785328352,0.689397596
534,3.503039523,2.0070226,2.175132328
535,3.448673731,4.73058667,5.219677886
535,0.992231223,1.545635519,1.75028209
535,1.160357381,1.973694274,2.373395009
536,3.887370365,2.632909644,7.001169612
536,1.905379976,1.169925578,2.914356532
536,2.904998819,2.345676358,5.098842133
537,4.126077803,6.769327487,7.089456125
537,2.499292404,3.314182003,3.074775135
537,2.704579282,2.822171861,3.257102629
538,2.373752823,2.001329182,2.802956461
538,6.13199107,3.227009866,5.838821863
538,4.003282697,3.491447332,4.85500213
539,4.484067852,4.100869726,9.510505234
539,1.897332325,2.331303038,3.974460045
539,2.037958302,3.329175565,4.81728436
540,3.948372209,4.123269721,3.223138586
540,6.26347999,5.448536644,4.508988453
540,1.613058677,1.586684321,2.082564645
541,3.081690624,3.292799028,5.14759897
541,0.991131434,1.824628837,1.908612311
541,2.216618881,4.392635044,5.054541994
542,1.250414324,1.077220737,2.06488161
542,3.825802446,5.797646784,7.605924954
542,1.527796517,1.566058109,2.794565843
543,3.348839505,3.373672091,4.391107496
543,1.781146139,2.954287316,2.773641396
543,2.589157755,2.323306854,3.332148838
544,1.160217228,1.175255577,0.91098063
544,1.790250915,2.475928251,2.719456885
544,2.891233694,4.398267573,3.52164081
545,5.697742224,6.089505416,4.421484902
545,4.164070604,4.488445003,4.313818896
545,3.775580531,3.245705982,3.879760044
546,1.542595919,0.923624364,2.563552419
546,3.894300963,3.160459337,7.781459454
546,1.42700804,1.159423411,2.463552813
547,3.973871582,7.981031342,6.415501352
547,5.712201463,10.17477242,8.864135587
547,7.100656608,10.29447008,8.363592203
548,0.822364724,2.167061605,2.614857678
548,1.07879612,1.620904683,1.960024561
548,2.377166842,3.791962874,4.883400817
549,0.931184314,0.947526349,1.578724563
549,0.961155786,1.218854006,2.013284506
549,3.531441414,3.507098116,4.97240894
550,2.110852532,1.250336855,3.095956779
550,1.822771789,0.966350162,1.646986493
550,12.78504104,9.758287795,13.40825783
551,1.055662837,2.235966584,2.78696211
551,0.60000048,2.20451048,2.700368941
551,0.872304446,2.110613538,2.590537007
552,1.300050019,1.76941539,1.303276013
552,1.395891323,1.450482671,1.221367393
552,4.661922589,4.857367965,3.992616644
553,4.084312449,4.657039011,3.792834612
553,1.703116397,1.558301043,1.631252867
553,5.716223506,4.100427285,6.213665552
554,3.696353784,5.508726246,6.372851588
554,2.182431414,2.917861069,5.887898683
554,1.291184148,1.543597834,3.164458421
555,1.535599528,1.629418562,2.131990246
555,1.558911961,2.33956506,2.719323843
555,1.522895947,1.771536325,2.12452288
556,4.235830104,5.486866231,5.402557701
556,1.400357364,2.491547202,2.243754316
556,2.73320042,3.027417304,3.030226573
557,2.818535974,2.671554083,1.847611038
557,2.895683718,2.669598609,1.672123272
557,1.412258763,1.475471428,0.937526275
558,1.020952186,0.946627412,1.570892761
558,2.228046621,2.983066227,2.951006541
558,0.852809458,0.698101117,1.153750168
559,1.13178732,0.922129683,1.006467586
559,5.132838655,5.434667479,6.358175626
559,1.357399957,1.418632454,2.048028697
560,2.199603848,1.918199253,2.816475708
560,3.702851264,5.366073997,6.822267068
560,3.893279488,3.535658884,5.365551338
561,0.262941745,0.861053944,1.768082539
561,0.636775584,2.052003199,4.391030969
561,0.256231856,1.018225777,2.469032601
562,4.04930571,5.972411761,6.471895941
562,0.785925468,1.631041385,1.635765855
562,0.423341444,0.898372404,1.123798825
563,1.575114622,2.348006006,1.674967428
563,3.055303768,4.007532178,4.2403246
563,0.993540312,1.525561846,1.393105486
564,2.07818206,1.614503302,2.555936876
564,1.46440652,1.179886614,2.563942399
564,3.425100846,2.266961329,2.872309454
565,3.245126624,2.339002552,3.364661876
565,2.518585814,1.964338507,2.386031641
565,3.05447021,2.736419192,3.254005416
566,1.333288167,1.240020254,2.12842901
566,3.092533523,3.818925558,4.116402591
566,1.88965265,1.354352113,1.804484789
567,1.331239944,2.618340897,3.342259659
567,2.384665814,2.000825978,3.719626668
567,1.463742718,1.48329303,3.495294744
568,4.715137278,4.92928227,7.523830255
568,3.13654951,5.154333408,6.47212582
568,3.459791694,6.403692507,9.121272451
569,3.340049901,4.545645774,4.39315191
569,2.106203845,4.678809523,6.828144932
569,2.193316777,2.400675138,2.570482312
570,1.257239976,2.87888527,2.556334448
570,1.657061369,4.943535395,4.601548228
570,0.38635918,1.753331562,1.055909613
571,2.407188245,1.811944332,2.381831962
571,1.144509856,1.109347397,1.195545097
571,1.597808003,1.510277854,1.67068274
572,2.710674711,5.985831256,7.479270281
572,1.721824804,2.482863795,3.257728087
572,2.023462511,2.761921019,2.757321202
573,2.747080005,2.930473515,4.008530219
573,5.148752076,5.94131452,7.729446412
573,1.327075672,1.529898424,1.862108583
574,1.756739924,2.402541049,2.040869451
574,1.28056723,1.604998185,1.168200195
574,1.883784152,3.611982712,3.671098956
575,1.538322593,2.718846911,3.245096834
575,1.554222151,2.890195098,3.430476786
575,0.576718278,1.345168732,1.414726098
576,1.959925289,2.25860323,2.955714104
576,1.474567774,2.401287772,2.84624462
576,1.174903325,5.407823398,6.817863623
577,3.008305173,3.674460854,6.99014462
577,3.646048314,2.174661348,5.220922282
577,3.022996784,2.285192067,4.846614076
578,1.927566114,4.458477315,4.239060767
578,1.315963013,2.25048653,2.218819434
578,3.09166592,4.79600921,5.666041829
579,0.756341535,0.978304406,0.94143231
579,2.431469749,2.039387173,2.061299283
579,2.83292389,2.677964179,3.214669038
580,1.284203032,2.206937369,2.049222781
580,2.38624789,3.472307634,3.395608589
580,1.911397574,2.247918892,2.847067424
581,5.275119184,5.527027928,5.671438281
581,1.489547849,1.875202409,1.434661522
581,2.546957669,3.090026675,2.388023182
582,1.794878642,2.677760259,3.968316875
582,5.11494421,3.087105531,8.803016033
582,1.665318895,2.434128138,4.045239056
583,1.297659044,1.665820182,2.511043406
583,1.913252623,1.968055146,2.811377148
583,0.630841645,0.909676968,1.04883481
584,1.498936989,1.182333296,1.473764282
584,3.750778177,2.324406396,2.871493604
584,4.63669584,3.181640128,3.290942994
585,3.219562466,2.423802283,3.277029469
585,3.845692667,3.146056531,4.317933805
585,1.881573847,1.376501191,3.382966303
586,1.867045331,3.360689412,3.156383074
586,1.701418533,2.871439478,2.04980363
586,2.225794619,3.304733433,2.446838411
587,3.183649265,2.794401598,2.023968832
587,1.66020551,1.341324213,0.967972477
587,7.656819671,4.802860124,4.975926703
588,0.352213837,0.777726574,1.889379373
588,0.821052538,0.878445491,2.057577234
588,2.159086574,2.551491755,5.34561377
589,1.187199169,1.450697322,1.953937185
589,0.619983226,0.689708513,1.166944675
589,1.682883378,1.631398267,2.83637963
590,0.501408129,0.824167291,1.417114271
590,0.924187646,1.718773671,3.905474134
590,2.3407554,2.959071666,5.322427232
591,1.583409818,2.191256464,2.309923294
591,2.707124412,3.062132366,2.5859709
591,0.779752392,1.287085618,1.182564264
592,2.153873303,1.512638408,3.612771206
592,1.067782813,0.8136259,1.842894841
592,2.834740639,1.933019723,6.485936344
593,2.250798349,3.401800462,3.101620338
593,6.825311777,8.379202842,7.924829454
593,2.503968453,6.153170221,5.577804332
594,2.652760474,3.540159208,3.257854335
594,2.374068356,3.457051078,2.946436472
594,1.401427765,2.647165793,2.606133119
595,1.417190488,2.165102371,1.693859441
595,3.341334932,3.778998525,4.383408894
595,5.197142571,6.118736471,6.007650448
596,1.121926229,1.104696932,2.523658108
596,2.037787476,3.715759858,7.959381426
596,2.332336904,2.809174455,5.852743422
597,0.905152482,1.126005733,1.385471843
597,1.286726715,2.397329625,2.685538491
597,1.122520303,1.4497266,1.758340573
598,1.053093772,1.235395487,2.498353622
598,0.940105295,2.279976167,2.353791356
598,1.029393306,2.168609335,2.585048398
599,3.249711791,4.199798,4.5939583
599,3.850161102,5.818326209,5.034603781
599,4.118240486,4.183619473,4.931098928
600,1.044338583,1.925806101,4.382738946
600,1.781448604,3.215748287,6.679163925
600,1.833738514,1.771498579,6.044083265
601,1.36162888,2.527541555,2.81404408
601,1.591255725,2.206749094,2.615604342
601,1.402171175,1.583371529,2.167021085
602,1.234717027,1.311328108,2.556014388
602,1.428806051,2.521685243,2.957913662
602,2.427002309,2.267302322,3.824272423
603,0.890225328,1.6147562,2.770507796
603,1.395524484,3.441262816,4.828974636
603,1.783310197,3.098924915,5.209875267
604,3.677975921,2.706742053,5.070614209
604,1.134136329,1.386593047,1.501638439
604,2.276871226,1.791600743,2.871487858
605,1.123540363,1.316208308,1.321416572
605,1.73908787,3.072770071,2.36258642
605,3.26147862,2.018171812,1.726579983
606,2.87927186,3.214067047,3.872753064
606,1.655992662,2.400593603,2.735724576
606,2.150028115,2.738374211,2.93606735
607,1.922866053,2.333956295,4.021753252
607,2.657388949,6.974471876,9.605683547
607,1.424373981,3.70992926,5.948785839
608,1.503032835,1.919379573,2.353242273
608,2.245739976,3.008097613,3.25395888
608,1.332468956,1.345915536,1.970047379
609,3.93160904,7.135154074,8.896843672
609,2.124619496,4.072793619,5.946692464
609,1.938629262,3.31521622,3.63111564
610,1.936794389,2.36829642,2.573627236
610,1.634142608,2.832443165,2.402108867
610,2.335436436,2.629231428,1.916115623
611,1.475828284,4.84941087,5.078595781
611,1.87748568,3.625428897,3.86968962
611,2.123577958,4.167269739,4.583603776
612,1.464973718,1.840505065,2.80612845
612,2.291433534,2.255965382,3.224572628
612,1.059447429,1.153301899,1.868020757
613,2.473223868,3.101725522,3.131733309
613,4.202999759,6.369622273,7.360881329
613,4.989763024,5.144572511,5.669550365
614,2.490721504,3.575413583,3.969629066
614,1.499193433,1.957777523,2.083120932
614,1.35044792,2.215837888,1.960354796
615,3.110374453,5.042825385,7.411623326
615,0.467723854,1.096087666,2.350714067
615,1.291610182,1.462832966,3.832177285
616,3.013245474,3.03872259,1.873261302
616,1.155859121,0.848130823,0.928406511
616,1.229718392,0.94937091,1.087433112
617,0.877576577,1.589821872,2.606884072
617,1.330491313,2.704688094,3.195914322
617,1.663084356,3.047668767,3.636445722
618,1.211605263,1.659594141,1.485175979
618,1.8238432,2.885751701,2.607984672
618,2.013768965,2.382946094,3.571495352
619,1.262077485,1.728697317,2.091652983
619,1.354688634,2.015106997,3.061370257
619,1.186280526,1.530349663,2.735791233
620,6.564495374,12.92484779,10.67931687
620,3.091360398,3.84063422,4.45654096
620,1.87063829,2.522451328,2.855518001
621,3.206862349,4.482636095,3.897988392
621,2.133552128,3.017922101,2.434986636
621,3.226932649,3.630574551,3.360415815
622,3.22791812,2.618227899,3.24835681
622,3.909667068,5.0869566,6.164393273
622,1.017653284,0.861090074,1.135565738
623,1.29051002,1.847573252,2.502555957
623,1.877502928,3.023459383,3.956265336
623,1.019394466,2.160883592,2.01977549
624,4.587062415,5.585195071,7.079744757
624,4.598812605,8.205415624,11.67046964
624,4.558951118,4.866182192,7.053954219
625,1.233241642,1.038737474,1.494888417
625,2.667303694,3.219918946,3.124963612
625,2.323605368,2.110603894,2.627860651
626,3.036735437,3.596334582,3.636838595
626,5.231796067,5.475048012,5.339923287
626,3.954178157,4.547848252,4.546082605
627,1.110077713,1.448881729,2.206531001
627,1.002430631,1.218406268,1.855385543
627,1.280841106,1.630274763,2.511050344
628,1.904295262,3.079896806,4.512741376
628,1.518988811,2.838942979,3.735135917
628,1.251276985,2.246719215,3.145082327
629,0.441148552,0.574178938,2.020495727
629,1.235935184,3.729296252,7.007223797
629,0.784823534,0.732785512,1.826675668
630,2.264637587,3.010949661,4.848780468
630,0.827297223,0.792712768,1.720931639
630,1.619341553,1.644583087,2.811347126
631,1.553620434,1.066564198,2.506559854
631,1.508229808,1.149558165,3.270003421
631,2.333895895,1.418199969,3.005825355
632,1.742461966,2.640520355,2.599492879
632,2.22237893,4.297144146,4.019205059
632,3.39615235,4.795558844,4.824004074
633,1.513568481,2.269197237,3.181652147
633,4.059362219,3.381495546,5.436932889
633,3.337701773,3.277525617,4.97122721
634,1.839026592,1.861893278,3.162744821
634,1.418040934,1.903071996,3.33524023
634,1.072108325,0.565703495,1.396507161
635,2.41923979,2.091423292,5.292383014
635,1.630009477,1.474090151,2.302521102
635,0.631400232,1.031956276,1.514102972
636,0.742888409,1.465838886,1.80701179
636,2.152164694,2.607015734,3.351139126
636,1.710632526,1.804221526,3.462662631
637,1.722735247,1.72042319,3.905036846
637,1.266662261,1.910880021,3.995418821
637,1.037883313,1.202535977,3.720393233
638,0.563824786,1.060808568,0.981533714
638,0.885553971,1.688214335,1.585471128
638,3.352727746,3.559949126,3.207757118
639,1.931987981,1.374662387,1.190947142
639,2.651041647,2.293776749,3.508846306
639,1.586492809,1.020824603,2.055703868
640,1.317491824,2.283289899,1.608289404
640,1.105828495,1.153299002,1.439515802
640,2.448163975,2.391593204,5.029213657
641,3.555266221,2.175858894,4.759340705
641,0.7974291,0.576397452,1.178825235
641,2.533750211,1.858268802,3.58338563
642,1.743651534,1.470949053,1.561538879
642,3.781065957,2.226035304,2.605976249
642,1.063744348,1.817659823,1.819174314
643,1.536701137,2.698877707,2.243355892
643,1.791570734,3.74626472,4.169013984
643,5.229937742,6.956258159,7.54624592
644,1.231452657,2.140464883,2.756000606
644,2.669470387,3.896982774,5.369411438
644,2.84364184,4.355399606,5.561470857
645,0.954494868,1.000798619,1.474508797
645,1.634769853,1.298933374,2.09165294
645,1.318510609,1.196945803,2.140043382
646,3.129207009,4.8263783,3.634740498
646,2.177860635,3.875717377,3.032705508
646,3.414191516,4.437674371,1.817102979
647,2.261207061,0.846444093,1.666181904
647,1.93377092,0.723093854,1.273867347
647,4.28144914,2.526061978,2.735296799
648,1.710104326,2.231191762,2.80765603
648,2.685863708,1.761322685,3.778101026
648,2.444379456,3.318703744,4.714078537
649,1.330370028,1.538271651,2.769553451
649,1.544458662,3.22471551,4.215724146
649,1.123399261,1.352449154,2.094817249
650,0.912523989,2.273936821,2.200409481
650,1.528305425,2.383164309,2.324953211
650,1.244974481,3.411221997,3.150589801
651,3.587422012,3.61439785,4.383357035
651,1.503995633,1.442319045,1.882743225
651,3.646658716,4.064617368,4.428483124
652,3.437740417,3.675309916,3.935737975
652,2.272294262,2.246873529,2.59710648
652,1.643533568,2.521130557,1.940690609
653,2.022290758,3.824762337,5.920469289
653,1.78728263,1.984153612,3.131606675
653,2.098496534,2.33009486,4.622559965
654,0.434192882,0.98035398,0.489478145
654,1.218275472,2.20585071,1.204708958
654,0.315511931,0.791945871,0.402577408
655,2.272917917,4.742283192,6.080860973
655,1.838032787,2.643478809,5.196490325
655,1.477052419,2.212452008,4.206966143
656,1.950157065,2.624241507,2.669102421
656,0.90932787,1.65663824,1.7525685
656,1.021361242,1.544502046,1.655417519
657,1.621576436,1.702318535,2.058618341
657,1.683524977,2.345263133,2.264901255
657,3.318163129,4.129869732,3.333204044
658,2.402504238,3.24954792,4.667225562
658,2.024709318,4.145996662,4.818619595
658,1.091633725,2.308513705,2.576089502
659,1.039303273,2.87938522,2.278433244
659,4.469495186,9.803702415,7.676038006
659,4.522213596,7.36622569,6.726334603
660,1.26578431,5.532383953,6.105056656
660,1.220934752,3.586702558,4.63986771
660,1.910719839,4.986725873,5.779808532
661,4.995506404,3.599212713,2.247258011
661,2.599249778,2.59995837,1.8252877
661,3.706069404,3.723007479,2.526149229
662,1.637148652,2.59779209,3.070387384
662,1.453067482,1.968752093,2.727737483
662,1.457877181,1.481690998,2.445731099
663,3.235396762,4.643532087,7.367992621
663,2.280278308,2.683466601,3.840110138
663,1.417449175,2.587980663,3.799897759
664,6.095673567,5.537072703,8.031913587
664,0.768625301,0.782482099,0.62480522
664,1.789834165,2.406521389,1.88335898
665,1.639900669,1.84762514,2.799268599
665,1.918480925,2.009579207,2.931463705
665,2.114071375,2.64870679,3.292875396
666,3.394972712,3.09214882,5.341520685
666,2.666820019,4.232600204,7.406363806
666,0.10049954,2.610030956,4.925458738
667,3.634771329,3.601880445,4.926972974
667,1.882287272,4.023797092,3.112614012
667,2.772779389,3.276194865,3.002569678
668,1.12491825,1.850821571,3.908414946
668,0.712006106,1.472045206,2.594548435
668,1.049508372,1.912625194,3.755209119
669,1.300225533,3.019429553,2.901369767
669,1.553449507,4.362086398,4.421363909
669,3.411574364,4.706064623,4.11379944
670,0.32783284,0.527865136,0.778414601
670,0.480502646,0.766836684,1.0966068
670,1.086670417,1.05237729,2.771250421
671,2.157455583,3.116604684,4.370232701
671,1.670909976,1.851044401,3.021516202
671,2.751184083,4.70630202,6.690690297
672,5.114323146,3.462016215,4.849677529
672,1.989865136,1.304059585,1.916800634
672,2.220720786,1.746625455,2.170602094
673,4.703671979,4.318882195,2.964270656
673,4.76444177,5.972819563,4.667451119
673,6.552379352,6.543007782,5.291621133
674,2.433167473,1.699817044,4.185437266
674,2.096015703,1.835754854,3.500854772
674,1.780310419,1.348587963,2.665814551
675,1.655506397,1.301858197,2.743926408
675,1.826593914,0.905051556,1.552290798
675,1.619898012,0.943981135,1.597769865
676,2.533809916,2.59685244,7.102869967
676,0.937984765,0.780017933,2.387962788
676,0.468059247,0.616268416,1.653514436
677,0.976593589,1.209805644,1.546926123
677,1.694644676,1.914901954,2.548200478
677,0.914155379,1.229798921,1.527155945
678,2.082787131,3.055113628,2.522008266
678,2.923886357,3.031128927,2.461730617
678,1.809600678,1.517516441,1.679398451
679,4.193708726,3.252214312,4.786225695
679,4.482071992,2.754436009,5.310196138
679,2.548748614,1.473196676,2.89216915
680,2.027375827,2.480503057,2.545757993
680,3.132050372,9.786757364,9.718902893
680,2.069797266,2.624361829,3.072757716
681,7.253148686,7.621023651,6.386824726
681,4.804048659,4.546295685,4.125784291
681,10.04818024,9.293043052,8.462234085
682,2.760482887,3.452656471,4.393052811
682,2.592961169,3.41548098,5.543689876
682,12.90533848,12.50456093,15.0153159
683,0.52381733,0.986220761,1.548810942
683,0.640432583,1.470289723,2.189376263
683,0.486192912,1.024150149,1.575839509
684,4.0461982,4.429241071,3.62070625
684,3.870380312,3.464189767,2.940550135
684,2.104273119,2.242312352,1.786144194
685,1.130388954,2.619625911,2.755342104
685,1.618951036,3.806790268,2.742001314
685,0.749720344,1.862752899,1.478897083
686,1.985367637,1.483826719,4.037701148
686,2.488166231,3.299256356,4.559678344
686,1.294602615,2.05126221,2.206386743
687,1.673935194,3.374719233,5.146171751
687,1.768320045,2.561309965,3.876487345
687,1.568863665,1.896985796,2.781043558
688,1.155399392,1.163614635,1.347476196
688,5.465884624,5.95710482,5.889492648
688,2.04029312,2.238814464,2.529476543
689,1.880045746,1.864286908,2.307114678
689,4.419905801,6.886139295,5.095810796
689,1.59265447,2.001540289,2.125980366
690,2.295529573,1.297225971,1.720929838
690,4.251454019,2.209615276,3.385953299
690,5.828402268,5.192508714,4.959411016
691,6.967822001,9.386133624,9.098250689
691,5.105242247,6.62581083,6.916196272
691,2.543963764,4.065202242,3.452317783
692,1.483262451,1.390819819,3.122987241
692,1.187581641,1.755516612,3.676398546
692,3.77389018,3.352047252,6.375054407
693,0.240568858,0.48099063,1.170768254
693,0.035569027,0.536219471,1.209672609
693,1.04157626,1.660601686,3.526621113
694,6.908014522,6.549765288,6.179645271
694,1.972002207,2.083937784,1.351053744
694,3.342610119,3.949044731,2.488838806
695,2.039906844,2.360340989,2.915493621
695,2.235820656,2.308947005,3.107291974
695,3.080567186,2.987427435,4.505958696
696,1.257791647,1.379073634,1.250652277
696,1.184309886,0.97721528,1.083305728
696,1.862794233,2.046557026,1.854275787
697,1.51258919,0.968219374,2.221754293
697,1.57442583,0.986404006,1.814338094
697,2.35983044,1.844390364,3.418308684
698,1.725598184,5.975784863,5.398370013
698,1.488774443,2.592998343,2.192693208
698,2.126686696,3.343246831,2.306653063
699,5.059565816,2.688829904,4.012293038
699,2.749178676,2.143575108,3.241360482
